profile,architecture,steps,alpha,gamma,behavior_episode_return,bc_wis_mean,cql_wis_mean,cql_ci_low,cql_ci_high,cql_ess,file_path,mtime
full,dueling,10000,10.0,0.9,0.6855753646677472,0.6856932739059968,0.6971896862512836,0.6767833485392856,0.7181347663071235,4680.502302657179,outputs/ope/mimic_mdp_full_wis_s10000_a10_g0_9_seed42.json,1777366539.031608
full,dueling,10000,0.25,0.95,0.6855753646677472,0.6856932739059968,0.69476295270616,0.6737169396025545,0.7145978339001507,4698.302641092583,outputs/ope/mimic_mdp_full_wis_s10000_a0_25_g0_95_seed42.json,1777455473.0256054
full,dueling,10000,0.5,0.95,0.6855753646677472,0.6856932739059968,0.6906771368723473,0.670075966639932,0.7109470789361212,4818.405410661194,outputs/ope/mimic_mdp_full_wis_s10000_a0_5_g0_95_seed42.json,1777455586.4289293
full,dueling,10000,0.75,0.95,0.6855753646677472,0.6856932739059968,0.6915009013468785,0.6709969815798693,0.7118950281023276,4809.89062320555,outputs/ope/mimic_mdp_full_wis_s10000_a0_75_g0_95_seed42.json,1777455699.4402556
full,dueling,10000,1.0,0.95,0.6855753646677472,0.6856932739059968,0.6932387697035901,0.6725172160102701,0.7136476028365323,4793.195859120908,outputs/ope/mimic_mdp_full_wis_s10000_a1_g0_95_seed42.json,1777455812.559581
full,dueling,10000,1.5,0.95,0.6855753646677472,0.6856932739059968,0.694284030731121,0.673497847974169,0.7148549113869548,4764.089916860734,outputs/ope/mimic_mdp_full_wis_s10000_a1_5_g0_95_seed42.json,1777455932.838864
full,dueling,10000,2.0,0.95,0.6855753646677472,0.6856932739059968,0.6952426441342254,0.6742880090622432,0.7162046820966651,4743.988446965836,outputs/ope/mimic_mdp_full_wis_s10000_a2_g0_95_seed42.json,1777456046.1101887
full,dueling,10000,2.5,0.95,0.6855753646677472,0.6856932739059968,0.696056553841388,0.6750788752047904,0.7168151020194067,4731.824568688667,outputs/ope/mimic_mdp_full_wis_s10000_a2_5_g0_95_seed42.json,1777456159.3215137
full,dueling,10000,5.0,0.95,0.6855753646677472,0.6856932739059968,0.69716028260409,0.6766390885139849,0.7178128283862709,4700.868234645101,outputs/ope/mimic_mdp_full_wis_s10000_a5_g0_95_seed42.json,1777456272.8528368
full,dueling,10000,7.5,0.95,0.6855753646677472,0.6856932739059968,0.6971336171298699,0.6767424458262516,0.7180121123042148,4687.039766635652,outputs/ope/mimic_mdp_full_wis_s10000_a7_5_g0_95_seed42.json,1777456386.2721605
